鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元
大安區,房地(土地+建物)+車位,臺北市大安區安和路二段69巷1~30號,34.09,住,,,10302,土地2建物1車位1,八層,008,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0941201,177.54,3,2,2,有,有,44000000,247831,坡道平面,42.68,0
大安區,房地(土地+建物),臺北市大安區建國南路二段151巷1~30號,56.02,住,,,10302,土地1建物2車位0,地下層,007,華廈(10層含以下有電梯),見使用執照,鋼筋混凝土造,0660723,268.65,0,0,0,無,有,36000000,134003,,0.0,0
大安區,房地(土地+建物),臺北市大安區通化街151~180號,18.01,住,,,10302,土地1建物1車位0,二層,007,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0961204,92.69999999999999,2,1,1,有,有,24300000,262136,,0.0,0
文山區,房地(土地+建物),臺北市文山區恆光街17巷1~30號,23.62,住,,,10302,土地2建物1車位0,五層,005,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,82.09,3,2,1,有,無,8000000,97454,,0.0,0
中正區,房地(土地+建物),臺北市中正區臺北市中正區光復里14鄰中華路一段1~30號,2.87,商,,,10212,土地1建物1車位0,八層,012,套房(1房1廳1衛),住家用,鋼筋混凝土造,0770128,34.66,1,1,1,有,有,2222858,64133,,0.0,0
大同區,土地,大龍段一小段391~420地號,7.01,其他,,,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,150000,21398,,0.0,0
文山區,房地(土地+建物),臺北市文山區新光路一段91~120號,21.25,住,,,10302,土地1建物1車位0,四層,004,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,67.36,4,0,1,有,無,6800000,100950,,0.0,0
中山區,房地(土地+建物),臺北市中山區中山北路三段55巷1~30號,8.87,商,,,10212,土地1建物2車位0,八層,008,套房(1房1廳1衛),住家用,鋼筋混凝土造,0681227,71.57,1,1,1,有,有,13000000,181640,,0.0,0
內湖區,房地(土地+建物),臺北市內湖區新明路331~360號,15.17,工,,,10302,土地1建物1車位0,二層,011,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0980403,81.87,2,1,2,有,有,15800000,192989,,0.0,0
內湖區,土地,西湖段二小段211~240地號,754.08,工,,,10212,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,39739901,52700,,0.0,0
內湖區,土地,西湖段二小段211~240地號,23.72,其他,,,10212,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,237221,10001,,0.0,0
中山區,土地,吉林段三小段1021~1050地號,10.97,商,,,10212,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4940000,450319,,0.0,0
信義區,房地(土地+建物),臺北市信義區光復南路417巷31~60號,27.0,住,,,10211,土地2建物1車位0,三層,005,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0750724,105.22,3,2,2,有,無,29200000,277514,,0.0,0
松山區,房地(土地+建物)+車位,臺北市松山區南京東路五段151~180號,18.76,其他,,,10301,土地1建物1車位2,八層,018,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0991112,314.92,4,2,2,有,有,82000000,260384,坡道平面,71.12,0
信義區,房地(土地+建物),臺北市信義區忠孝東路五段790巷1~30號,28.01,住,,,10301,土地1建物1車位0,三層,005,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0760710,112.50999999999999,3,2,2,有,無,23800000,211537,,0.0,0
北投區,房地(土地+建物)+車位,臺北市北投區大度路三段301巷128弄1~30號,103.0,住,,,10301,土地2建物1車位1,全,002,透天厝,住家用,加強磚造,0740313,159.35,11,0,11,有,無,22000000,138061,其他,0.0,0
北投區,房地(土地+建物)+車位,臺北市北投區東華街一段481~510號,23.04,住,,,10212,土地1建物1車位1,十一層,014,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950720,157.79,3,2,2,有,有,5100000,32321,坡道平面,39.15,0
北投區,房地(土地+建物),臺北市北投區石牌路二段315巷28弄1~30號,41.59,住,,,10212,土地3建物1車位0,二層,005,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680608,136.85,2,1,2,有,無,12000000,87687,,0.0,0
大安區,房地(土地+建物),臺北市大安區復興南路一段253巷31~60號,44.5,住,,,10302,土地1建物1車位0,全,002,透天厝,,加強磚造,,59.57,4,2,2,有,無,18686000,313681,,0.0,0
士林區,土地,至善段四小段181~210地號,94.43,其他,,,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1710000,18109,,0.0,0
士林區,房地(土地+建物)+車位,臺北市士林區中正路212巷12弄1~30號,20.02,商,,,10301,土地2建物1車位1,十層,011,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971127,162.94,4,2,2,有,有,38520000,236406,塔式車位,9.34,0
士林區,房地(土地+建物)+車位,臺北市士林區基河路31~60號,8.85,住,,,10301,土地2建物1車位1,十二層,013,套房(1房1廳1衛),住家用,鋼筋混凝土造,0871211,55.709999999999994,0,0,1,無,有,12600000,226171,坡道機械,9.4,0
北投區,房地(土地+建物),臺北市北投區稻香路1~30號,13.73,住,,,10302,土地1建物1車位0,四層,004,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690520,52.15,2,2,1,有,無,7800000,149569,,0.0,0
北投區,土地,文林段三小段481~510地號,16.38,其他,,,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,750000,45788,,0.0,0
北投區,房地(土地+建物),臺北市北投區裕民六路114巷36弄1~30號,24.06,住,,,10301,土地1建物1車位0,一層，平台,004,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0650506,58.02,2,0,1,有,無,10850000,187004,,0.0,0
北投區,房地(土地+建物),臺北市北投區中山北路七段219巷3弄181~210號,22.85,住,,,10212,土地1建物1車位0,四層,007,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0731022,125.87,4,2,2,有,有,22000000,174784,,0.0,0
信義區,房地(土地+建物),臺北市信義區永吉路502巷1~30號,43.0,住,,,10302,土地1建物1車位0,二層，陽台,004,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0630417,114.04,0,0,0,無,無,23970000,210189,,0.0,0
松山區,建物,臺北市松山區民生東路五段31~60號,0.0,,,,10303,土地0建物1車位0,二層,004,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730510,140.17000000000002,3,1,1,有,無,308000,2197,,0.0,0
南港區,房地(土地+建物),臺北市南港區研究院路150巷2弄1~30號,22.25,住,,,10302,土地1建物1車位0,二層，陽台,004,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,67.13,2,2,1,有,無,7300000,108744,,0.0,0
信義區,土地,信義段三小段31~60地號,20.13,其他,,,10302,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,44000000,2185792,,0.0,0
南港區,房地(土地+建物),臺北市南港區興中路28巷1~30號,22.5,住,,,10212,土地1建物1車位0,四層，陽台,004,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0650723,90.1,3,1,2,有,無,7100000,78801,,0.0,0
松山區,車位,臺北市松山區南京東路五段211~240號,0.13,商,,,10303,土地0建物0車位1,地下二層,015,其他,,鋼筋混凝土造,0810613,16.49,0,0,0,有,有,1880000,,坡道平面,0.0,1880000
信義區,房地(土地+建物),臺北市信義區福德街268巷29弄1~30號,40.8,住,,,10301,土地2建物1車位0,五層,005,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0770628,157.73,5,3,3,有,無,24000000,152159,,0.0,0
內湖區,房地(土地+建物),臺北市內湖區江南街96巷1~30號,12.88,住,,,10301,土地1建物1車位0,七層，電梯樓梯間,016,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851113,72.13,2,1,1,有,有,16500000,228754,,0.0,0
內湖區,房地(土地+建物),臺北市內湖區內湖路二段179巷46弄31~60號,51.27,住,,,10302,土地2建物1車位0,二層,005,公寓(5樓含以下無電梯),國民住宅,鋼筋混凝土造,0720314,105.48,3,2,1,有,有,15300000,145051,,0.0,0
中山區,房地(土地+建物),臺北市中山區農安街31~60號,5.31,商,,,10302,土地1建物1車位0,四層,010,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0680412,46.47,2,1,1,有,無,7680000,165268,,0.0,0
中山區,房地(土地+建物)+車位,臺北市中山區基湖路121~150號,56.12,住,,,10302,土地1建物1車位2,七層,007,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0981201,230.93,2,2,2,有,有,51480000,222925,塔式車位,41.6,0
大同區,土地,圓環段三小段211~240地號,0.12,其他,,,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,30000,0,,0.0,0
萬華區,車位,臺北市萬華區環河南路三段61~90號,3.53,住,,,10303,土地0建物0車位1,地下二層,012,其他,見使用執照,鋼筋混凝土造,0840210,38.53,0,0,0,有,有,1600000,,坡道平面,38.5,1600000
大安區,房地(土地+建物)+車位,臺北市大安區金華街211~240號,23.82,住,,,10302,土地1建物1車位1,七層,007,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0980806,112.3,2,2,1,有,有,48000000,427427,升降機械,0.0,0
大安區,車位,臺北市大安區青田街1~30號,9.63,住,,,10302,土地0建物0車位4,一層,010,其他,見使用執照,見使用執照,0920429,83.52,0,0,3,有,有,5000000,,坡道機械,66.6,5000000
大安區,房地(土地+建物),臺北市大安區復興南路一段61~90號,10.58,商,,,10301,土地2建物1車位0,八層,012,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0651230,120.72,2,2,2,有,有,28800000,238569,,0.0,0
大安區,房地(土地+建物),臺北市大安區羅斯福路二段91~120號,3.3,商,,,10302,土地8建物1車位0,十九層,026,套房(1房1廳1衛),住家用,鋼筋混凝土造,0790927,48.06,0,1,1,有,有,14500000,301706,,0.0,0
大安區,房地(土地+建物),臺北市大安區金山南路二段13巷1~30號,34.56,商,,,10212,土地2建物1車位0,二層,006,華廈(10層含以下有電梯),,鋼筋混凝土造,,134.41,4,2,2,有,無,50000000,371996,,0.0,0
大安區,房地(土地+建物),臺北市大安區信義路四段265巷1~30號,5.82,住,,,10302,土地1建物1車位0,十三層,013,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0980212,30.93,0,1,1,有,有,12250000,396056,,0.0,0
大安區,房地(土地+建物),臺北市大安區永康街41巷1~30號,22.75,住,,,10212,土地1建物1車位0,四層,004,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0610104,57.08,1,1,1,有,無,18000000,315347,,0.0,0
士林區,房地(土地+建物)+車位,臺北市士林區福林路100巷61~90號,82.14,住,,,10303,土地1建物1車位1,三層,007,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0980316,212.87,4,2,2,有,有,43880000,206135,坡道平面,33.14,0
士林區,房地(土地+建物)+車位,臺北市士林區福林路100巷77弄1~30號,66.84,住,,,10302,土地1建物1車位1,四層,007,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0980316,169.96,3,1,2,有,有,34688800,204100,坡道平面,0.0,0
士林區,車位,臺北市士林區福德路31巷1~30號,1.85,住,,,10303,土地0建物0車位1,一層,008,其他,見其他登記事項,鋼筋混凝土造,1010112,42.91,0,0,0,有,無,2200000,,坡道平面,0.0,2200000
士林區,房地(土地+建物),臺北市士林區德行東路211~240號,11.54,住,,,10302,土地1建物1車位0,六層,007,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0670707,59.95,2,1,1,有,有,10200000,170142,,0.0,0
北投區,房地(土地+建物)+車位,臺北市北投區明德路267巷1~30號,23.87,住,,,10303,土地1建物1車位1,十層,011,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020308,163.17000000000002,3,1,1,有,有,20000000,122572,坡道平面,72.95,0
士林區,房地(土地+建物)+車位,臺北市士林區福林路100巷77弄1~30號,66.84,住,,,10303,土地1建物1車位1,四層,007,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0980316,169.96,3,2,2,有,有,38140000,224406,坡道平面,29.74,0
士林區,房地(土地+建物)+車位,臺北市士林區福林路100巷11弄31~60號,66.84,住,,,10303,土地1建物1車位1,四層,007,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0980316,172.33,3,2,2,有,有,38710000,224627,坡道平面,29.74,0
北投區,房地(土地+建物)+車位,臺北市北投區北投路二段31~60號,32.0,住,,,10303,土地3建物1車位2,十一層,014,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021106,314.41999999999996,4,2,2,有,有,47600000,177112,坡道平面,57.52,2100000
士林區,土地,天山段一小段301~330地號,24.89,其他,,,10302,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1189000,47770,,0.0,0
北投區,房地(土地+建物),臺北市北投區杏林三路1~30號,13.14,住,,,10302,土地1建物1車位0,五層,007,套房(1房1廳1衛),住家用,鋼筋混凝土造,1020925,54.510000000000005,1,1,1,有,有,7600000,139424,,0.0,0
士林區,房地(土地+建物)+車位,臺北市士林區中山北路六段290巷7弄31~60號,47.19,住,,,10302,土地1建物1車位2,五層,010,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0930708,239.24,3,2,2,有,有,48200000,201471,坡道平面,74.57,0
北投區,土地,關渡段一小段301~330地號,432.05,其他,,,10302,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6650000,15392,,0.0,0
信義區,房地(土地+建物),臺北市信義區和平東路三段391巷20弄1~30號,33.9,住,,,10212,土地1建物1車位0,五層,005,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0711129,116.5,3,2,2,有,無,7000000,60086,,0.0,0
松山區,車位,臺北市松山區南京東路四段181~210號,0.03,商,,,10303,土地0建物0車位1,地下二層,014,其他,見使用執照,鋼筋混凝土造,0730217,32.13,0,0,0,有,有,2600000,,坡道平面,32.13,2600000
信義區,房地(土地+建物)+車位,臺北市信義區中坡南路22巷1~30號,12.22,住,,,10302,土地1建物1車位1,六層,007,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1021107,85.53,1,1,1,有,有,20060000,276123,升降機械,19.4,1800000
信義區,房地(土地+建物)+車位,臺北市信義區中坡南路22巷1~30號,11.88,住,,,10302,土地1建物1車位1,四層,007,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1021107,83.56,1,1,1,有,有,18100000,254052,升降機械,19.4,1800000
信義區,房地(土地+建物)+車位,臺北市信義區中坡南路22巷1~30號,11.88,住,,,10302,土地1建物1車位1,五層,007,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1021107,83.56,1,1,1,有,有,18880000,269327,升降機械,19.4,1600000
信義區,房地(土地+建物)+車位,臺北市信義區中坡南路22巷1~30號,17.76,住,,,10302,土地1建物1車位1,四層,007,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1021107,116.49,1,1,1,有,有,26300000,252343,升降機械,19.4,1800000
松山區,房地(土地+建物),臺北市松山區南京東路五段291巷20弄1~30號,12.64,住,,,10302,土地1建物1車位0,二層,007,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1020423,53.900000000000006,1,1,1,有,有,13360000,247866,,0.0,0
松山區,車位,臺北市松山區吉祥里南京東路五段31~60號,0.34,其他,,,10303,土地0建物0車位1,地下二層,019,其他,見使用執照,鋼筋混凝土造,0790216,13.4,0,0,0,有,有,1600000,,坡道機械,13.4,1600000
松山區,房地(土地+建物),臺北市松山區南京東路五段59巷1~30號,40.25,住,,,10302,土地1建物1車位0,二層,004,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0610331,105.8,3,1,1,有,無,21000000,198488,,0.0,0
信義區,房地(土地+建物),臺北市信義區和平東路三段361~390號,14.49,住,,,10301,土地1建物1車位0,十層,012,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0730306,108.67,3,2,2,有,有,26000000,239256,,0.0,0
松山區,房地(土地+建物),臺北市松山區八德路四段421~450號,3.74,商,,,10212,土地1建物1車位0,十三層,014,套房(1房1廳1衛),住家用,鋼筋混凝土造,0970205,37.629999999999995,1,0,1,有,有,9000000,239171,,0.0,0
松山區,房地(土地+建物),臺北市松山區富錦街535巷1~30號,49.94,住,,,10302,土地1建物1車位0,三層,004,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0630531,92.09,3,2,1,有,無,17880000,194158,,0.0,0
信義區,房地(土地+建物),臺北市信義區吳興街524巷1~30號,20.36,住,,,10301,土地1建物2車位0,二層,007,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800626,122.25,3,2,2,有,有,18500000,151317,,0.0,0
信義區,房地(土地+建物),臺北市信義區基隆路一段121~150號,9.19,其他,,,10212,土地1建物1車位0,十二層,013,其他,見其他登記事項,見其他登記事項,0950126,151.19,2,1,1,有,有,36800000,243402,,0.0,0
信義區,房地(土地+建物),臺北市信義區崇德街1~30號,30.77,住,,,10212,土地2建物1車位0,四層,007,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0761114,164.95,4,2,2,有,無,9000000,54562,,0.0,0
中山區,房地(土地+建物)+車位,臺北市中山區林森北路331~360號,22.33,商,,,10212,土地1建物1車位1,十四層,024,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1021101,285.02,4,2,3,有,有,64560000,240207,坡道平面,26.66,2500000
中山區,房地(土地+建物)+車位,臺北市中山區林森北路331~360號,18.24,商,,,10212,土地1建物1車位1,二十二層,024,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1021101,236.78,4,2,2,有,有,55490000,250048,坡道平面,26.66,2950000
中山區,房地(土地+建物)+車位,臺北市中山區林森北路331~360號,22.64,商,,,10212,土地1建物1車位1,二十二層,024,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1021101,287.89,4,2,3,有,有,68350000,250354,坡道平面,26.66,2950000
