"主管機關","地區","熱點名稱","地址","緯度","經度"
"交通部","南投縣","魚池頭社郵局","555南投縣魚池鄉武登村集里路4號","23.832502","120.895586"
"交通部","南投縣","魚池郵局","555南投縣魚池鄉魚池街364號","23.896962","120.936677"
"南投縣政府","南投縣","南投縣信義鄉戶政事務所","556南投縣信義鄉玉山路19號","23.697613","120.854625"
"內政部","南投縣","塔塔加遊客中心","556南投縣信義鄉同富村太平巷118號","23.487451","120.891665"
"內政部","南投縣","排雲遊客中心","556南投縣信義鄉同富村太平巷151號","23.48177","120.886983"
"交通部","南投縣","信義和社郵局","556南投縣信義鄉同富村同和巷72-7號","23.591089","120.88958"
"交通部","南投縣","信義郵局","556南投縣信義鄉明德村玉山路44號","23.697027","120.854066"
"經濟部","南投縣","自來水公司竹山營運所","557南投縣竹山鎮大明路356號","23.760108","120.682875"
"南投縣政府","南投縣","南投縣政府所屬竹山鎮戶政事務所大廳","557南投縣竹山鎮中山里大智路823號","23.749987","120.680028"
"交通部","南投縣","竹山後埔郵局","557南投縣竹山鎮中央里集山路一段1234號","23.813863","120.733057"
"經濟部","南投縣","南崗(兼竹山)工業區服務中心-竹山","557南投縣竹山鎮延平一路5號1樓","23.768222","120.704792"
"交通部","南投縣","竹山郵局","557南投縣竹山鎮前山路一段2號","23.756857","120.682149"
"教育部","南投縣","車籠埔斷層保存園區","557南投縣竹山鎮集山路二段345號","23.794644","120.710755"
"交通部","南投縣","竹山延和郵局","557南投縣竹山鎮集山路三段589、591號","23.760153","120.690649"
"交通部","南投縣","竹山東埔蚋郵局","557南投縣竹山鎮集山路三段99號","23.765007","120.704607"
"財政部","南投縣","財政部中區國稅局竹山稽徵所","557南投縣竹山鎮雲林里公所路106號","23.7581612","120.6718498"
"南投縣政府","南投縣","南投縣竹山地政事務所","557南投縣竹山鎮鯉南路23號","23.750031","120.679364"
"交通部","南投縣","鹿谷郵局","558南投縣鹿谷鄉中正路二段115號","23.747306","120.753065"
"經濟部","南投縣","台電公司鹿谷服務所大廳","558南投縣鹿谷鄉中正路二段135號","23.747974","120.752599"
"南投縣政府","南投縣","南投縣鹿谷鄉戶政事務所","558南投縣鹿谷鄉中正路二段71號","23.745612","120.753581"
"交通部","南投縣","鹿谷清水郵局","558南投縣鹿谷鄉仁愛路103號","23.795792","120.788596"
"南投縣政府","南投縣","南投縣政府警察局竹山分局溪頭派出所","558南投縣鹿谷鄉內湖村興產路1-20號","23.673308","120.795373"
"教育部","南投縣","國立鳳凰谷鳥園服務台","558南投縣鹿谷鄉鳳凰村仁義路1-9號","23.730811","120.789564"
"嘉義市政府","嘉義市","嘉義市港坪運動公園","600嘉義市西區大同路320號","23.477024","120.42213"
"嘉義市政府","嘉義市","嘉義市228國家紀念公園","600嘉義市西區大信街、大貴路、自強街區塊內","23.465896","120.413429"
"財政部","嘉義市","臺灣銀行嘉義分行","600嘉義市西區中山路306號","23.479925","120.448793"
"交通部","嘉義市","臺鐵局嘉義站候車室","600嘉義市西區中山路528號","23.479084","120.441261"
"交通部","嘉義市","臺鐵局嘉義站第1月台10車位置","600嘉義市西區中山路528號","23.479084","120.441261"
"交通部","嘉義市","臺鐵局嘉義站第1月台3車位置","600嘉義市西區中山路528號","23.479084","120.441261"
"嘉義市政府","嘉義市","嘉義市政府警察局第一分局長榮派出所","600嘉義市西區中山路567號","23.479701","120.443048"
"交通部","嘉義市","嘉義站前郵局","600嘉義市西區中正路647號","23.478495","120.4434119"
"嘉義市政府","嘉義市","嘉義市先期交通轉運中心","600嘉義市西區中興路1號","23.479848","120.4402313"
"交通部","嘉義市","嘉義玉山郵局","600嘉義市西區中興路672號","23.472416","120.42875"
"行政院農業委員會","嘉義市","行政院農業委員會農糧署南區分署-嘉義辦事處","600嘉義市西區仁愛路327號","23.4742694","120.4422804"
"行政院農業委員會","嘉義市","行政院農業委員會動植物防疫檢疫局臺中分局嘉義檢疫站","600嘉義市西區仁愛路327號2樓","23.474082","120.44215"
"嘉義市政府","嘉義市","嘉義市立玉山國民中學","600嘉義市西區友忠路1號","23.468344","120.425617"
"嘉義市政府","嘉義市","嘉義市博愛國民小學後棟1樓中廊","600嘉義市西區友愛路822號","23.491479","120.444081"
"財政部","嘉義市","兆豐國際商銀嘉義分行","600嘉義市西區文化路259號","23.483612","120.448603"
"交通部","嘉義市","嘉義埤子頭郵局","600嘉義市西區文化路456號","23.488809","120.446686"
"嘉義市政府","嘉義市","嘉義市世賢圖書館","600嘉義市西區世賢路一段685號","23.490121","120.428545"
"嘉義市政府","嘉義市","嘉義市世賢國民小學操場(近活動中心)","600嘉義市西區世賢路一段687號","23.489423","120.428063"
"國軍退除役官兵輔導委員會","嘉義市","臺中榮總嘉義分院行政大樓3F","600嘉義市西區世賢路二段600號","23.467596","120.422978"
"國軍退除役官兵輔導委員會","嘉義市","臺中榮總嘉義分院門診部門診大樓1F大廳","600嘉義市西區世賢路二段600號1樓","23.467802","120.422971"
"國軍退除役官兵輔導委員會","嘉義市","臺中榮總嘉義分院門診部門診大樓2F候診區","600嘉義市西區世賢路二段600號2樓","23.467802","120.422971"
"國軍退除役官兵輔導委員會","嘉義市","臺中榮總嘉義分院健檢中心","600嘉義市西區世賢路二段601號","23.474972","120.453281"
"嘉義市政府","嘉義市","嘉義市政府警察局第一分局八掌派出所","600嘉義市西區世賢路三段451號","23.462302","120.437769"
"教育部","嘉義市","中正大學清江學習中心","600嘉義市西區世賢路四段120號","23.461765","120.443582"
"嘉義市政府","嘉義市","嘉義市北社尾公園","600嘉義市西區北社尾路203巷尾","23.494677","120.42538"
"嘉義市政府","嘉義市","嘉義市政府警察局第一分局","600嘉義市西區北港路280號","23.479578","120.431539"
"衛生福利部","嘉義市","嘉義醫院-10樓左側陽光室","600嘉義市西區北港路312號","23.481042","120.428842"
"衛生福利部","嘉義市","嘉義醫院-1樓大廳口","600嘉義市西區北港路312號","23.481042","120.428842"
"嘉義市政府","嘉義市","嘉義市北園國民小學守衛室","600嘉義市西區北湖里北社尾路168號","23.494697","120.425391"
"交通部","嘉義市","嘉義北社郵局","600嘉義市西區北興街245號","23.485537","120.438174"
"嘉義市政府","嘉義市","嘉義市港坪國民小學","600嘉義市西區四維路63號","23.479179","120.424597"
"經濟部","嘉義市","中油公司煉製研究所","600嘉義市西區民生南路217號","23.4669673","120.4462113"
"經濟部","嘉義市","中油公司嘉義市服務中心","600嘉義市西區民生南路217號","23.4669673","120.4462113"
"交通部","嘉義市","嘉義湖內郵局","600嘉義市西區民生南路540號","23.459104","120.443389"
"交通部","嘉義市","嘉義民權路郵局","600嘉義市西區民權路467號","23.481678","120.445231"
"嘉義市政府","嘉義市","嘉義市身心障礙綜合園區(再耕園1樓大廳)","600嘉義市西區玉康路160號","23.472359","120.428106"
"交通部","嘉義市","嘉義成功街郵局","600嘉義市西區成功街112號","23.472182","120.442699"
"嘉義市政府","嘉義市","嘉義市大同國民小學1樓中廊","600嘉義市西區成功街15號","23.472153","120.445572"
"財政部","嘉義市","臺灣土地銀行嘉興分行","600嘉義市西區自由路28號","23.485428","120.441247"
"嘉義市政府","嘉義市","嘉義市育人國民小學","600嘉義市西區育人路211號","23.472655","120.415735"
"交通部","嘉義市","嘉義保安郵局","600嘉義市西區保安里保安一路241號","23.492926","120.434951"
"交通部","嘉義市","嘉義興嘉郵局","600嘉義市西區南京路409號","23.464748","120.43595"
"嘉義市政府","嘉義市","嘉義市興嘉公園舞台西側","600嘉義市西區南京路與上海路交叉口","23.467867","120.435519"
"財政部","嘉義市","臺灣菸酒嘉義便利店","600嘉義市西區垂楊路427號1樓","23.473112","120.444697"
"嘉義市政府","嘉義市","嘉義市興嘉國民小學","600嘉義市西區重慶路51號","23.465284","120.437944"
"行政院勞工委員會","嘉義市","行政院勞工委員會勞工保險局嘉義辦事處洽公櫃台","600嘉義市西區國華街245號7樓之2","23.479342","120.448109"
"嘉義市政府","嘉義市","嘉義市地政事務所","600嘉義市西區國華街245號8樓","23.479248","120.448319"
"嘉義市政府","嘉義市","嘉義市中正公園舞台","600嘉義市西區國華街、民權路交叉處","23.482299","120.447235"
"嘉義市政府","嘉義市","嘉義市果菜市場","600嘉義市西區博愛路一段111號","23.489108","120.44981"
"嘉義市政府","嘉義市","嘉義市政府警察局第一分局北興派出所","600嘉義市西區博愛路一段506號","23.485506","120.442211"
"嘉義市政府","嘉義市","嘉義市政府警察局第一分局竹園派出所","600嘉義市西區博愛路二段455號","23.473422","120.432362"
"嘉義市政府","嘉義市","嘉義市民生國民中學司令台北側","600嘉義市西區新民路601號","23.464939","120.440176"
"交通部","嘉義市","嘉義福全郵局","600嘉義市西區福全里北港路55、57號","23.476971","120.435086"
"嘉義市政府","嘉義市","嘉義市僑平國民小學操場(靠近器材室)","600嘉義市西區德安路10號","23.484345","120.432365"
"嘉義市政府","嘉義市","嘉義市婦女福利服務中心","600嘉義市西區德安路6號","23.484321","120.43318"
"嘉義市政府","嘉義市","嘉義市西區衛生所","600嘉義市西區德明路1號","23.480016","120.431002"
"嘉義市政府","嘉義市","嘉義市西區戶政事務所","600嘉義市西區錦州二街28號2樓","23.464506","120.435476"
"嘉義市政府","嘉義市","嘉義市西區區公所","600嘉義市西區錦州二街28號3樓","23.464506","120.435476"
"嘉義市政府","嘉義市","嘉義市東區衛生所","600嘉義市東區大雅路二段625號","23.476916","120.466268"
"嘉義市政府","嘉義市","嘉義市228紀念館","600嘉義市東區大雅路二段695號","23.476699","120.462406"
"嘉義市政府","嘉義市","嘉義市立大業國民中學","600嘉義市東區大業街57號","23.462498","120.454359"
"嘉義市政府","嘉義市","嘉義市蘭潭國民小學","600嘉義市東區小雅路419號","23.475189","120.471627"
"嘉義市政府","嘉義市","嘉義市棒球場","600嘉義市東區山仔頂249號-1","23.481452","120.465614"
"交通部","嘉義市","嘉義中山路郵局","600嘉義市東區中山路107號","23.481872","120.457832"
"嘉義市政府","嘉義市","嘉義市政府稅務局","600嘉義市東區中山路154號","23.481787","120.454273"
"嘉義市政府","嘉義市","嘉義市政府警察局","600嘉義市東區中山路195號","23.48169","120.455206"
"嘉義市政府","嘉義市","嘉義市政府中庭","600嘉義市東區中山路199號","23.481305","120.453597"
"財政部","嘉義市","財政部南區國稅局嘉義分局","600嘉義市東區中山路199號4樓","23.481406","120.453573"
"嘉義市政府","嘉義市","嘉義市政府警察局第二分局公園派出所","600嘉義市東區中山路2號","23.483125","120.463368"
"財政部","嘉義市","臺灣土地銀行嘉義分行","600嘉義市東區中山路309號","23.479578","120.449873"
"財政部","嘉義市","財政部國有財產署南區分署嘉義辦事處","600嘉義市東區中山路94號","23.482333","120.458181"
"法務部","嘉義市","行政執行署嘉義分署1樓等候區","600嘉義市東區中山路96號","23.4821478","120.4578344"
"嘉義市政府","嘉義市","嘉義公園旅遊資訊站","600嘉義市東區中山路與啟明路交叉口","23.48281","120.46343"
"交通部","嘉義市","嘉義東門郵局","600嘉義市東區中正路141號","23.480121","120.456044"
"嘉義市政府","嘉義市","嘉義市史蹟資料館","600嘉義市東區公園街42號","23.482247","120.466971"
"嘉義市政府","嘉義市","嘉義市射日塔","600嘉義市東區公園街46號","23.48161","120.468822"
